site_code,Long,Lat,year,block,plot,trt,Family,Taxon,num_leaves,leaf_pct_N,leaf_pct_C,leaf_C13_delta_PDB,leaf_area_mm2,leaf_dry_mass_g,leaf_ppm_P,leaf_ppm_B,leaf_ppm_Na,leaf_ppm_Ca,leaf_ppm_Fe,leaf_ppm_K,leaf_ppm_Mg,leaf_ppm_Mn,leaf_ppm_Cu,leaf_ppm_Zn,leaf_ppm_Sr,leaf_ppm_Pb,leaf_ppm_Mo,SLA_v2,Ntrt,Ptrt,Ktrt,Nfix,first_nutrient_year,site_name,continent,country,region,habitat,lifespan,lifeform,photosynthetic_pathway,max_cover,live_mass,precip.mean,tmp,par2_gs,aridity
mcla.us,-122.4064063,38.86427212,2011,3,26,NPK+Fence,Poaceae,BROMUS HORDEACEUS,5,3.357975965,43.89910307,-27.92209695,568.515,0.06,2301.05715,52.49664,1159.3008,5133.4605,85.193115,26444.271,3460.5858,35.6061195,9.0251385,15.489243,39.6459,0.07373226,2.378754,9475.25,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,55,174.8,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,27,NP,Poaceae,BROMUS HORDEACEUS,5,3.702822448,44.41160101,-27.86736282,1138.595,0.1,6833.461,127.65253,135.822475,19681.1,103.463085,22564.61,5668.6145,24.006365,5.620556,21.017584,155.915505,0.05011815,2.261038,11385.95,1,1,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,95,601.7,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,28,Fence,Poaceae,BROMUS HORDEACEUS,5,2.068982593,45.08045977,-27.12829431,352.596,0.029,4376.708,62.9398,504.644,6148.59,120.2516,38270.4,3349.129,42.0693,8.65774,18.710755,27.828115,0.2033115,1.4316225,12158.48276,0,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,35,378.85,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,29,PK,Poaceae,BROMUS HORDEACEUS,5,3.288151625,47.2383669,-27.13329381,168.129,0.027,3285.0696,63.6559,559.5578,6863.972,82.48104,26019.792,6826.18,37.03616,6.049082,20.58483,67.52958,0.04539764,1.961641,6227,0,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,8,567.45,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,30,NK,Poaceae,BROMUS HORDEACEUS,5,2.663319347,45.3200578,-27.48192327,540.515,0.044,2106.247,61.72584,232.10638,13532.552,154.26928,39496.38,9943.208,24.99398,14.15117,21.653896,85.97204,0.1334674,1.5152742,12284.43182,1,0,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,54,282.75,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,24,NPK,Poaceae,HORDEUM MURINUM,5,3.387778122,44.55913278,-27.24242715,530.628,0.049,1618.6072,75.5013,46.75146,3467.1252,88.3596,16295.972,3266.8874,21.689864,7.756742,29.0136,30.448894,0.061544,2.198,10829.14286,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,GRASS,C3,30,554.9,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,5,NPK,Poaceae,LOLIUM MULTIFLORUM,5,2.761171949,43.63397393,-27.67446371,884.625,0.088,3501.3075,256.5444,253.904785,4886.56,82.526145,22281.841,3863.4365,31.71901,5.9271355,17.155316,40.1396,0.046182355,2.6417965,10052.55682,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,35,411.5,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,8,K,Poaceae,LOLIUM MULTIFLORUM,5,3.649925964,42.27849718,-28.73323777,768.616,0.08,2924.66215,169.201,417.5149,7303.081,159.18613,25064.613,3713.276,34.6747725,7.8495545,24.904558,59.449,0.076529155,1.1761756,9607.7,0,0,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,25,252.9,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,9,Control,Poaceae,LOLIUM MULTIFLORUM,5,3.150656676,42.17041949,-28.26306927,453.33,0.041,1919.78925,256.22492,402.7235,7084.56,112.530645,18257.5015,4628.1575,38.100595,7.223721,18.6707675,70.107625,0.1509686,2.02416,11056.82927,0,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,75,187.15,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,10,NPK+Fence,Poaceae,LOLIUM MULTIFLORUM,5,3.686108605,44.54107136,-27.98418989,749.769,0.105,2821.8317,86.71938,257.93114,5776.838,122.28457,23557.206,5002.2874,40.01919,10.04377,23.414678,52.13407,0.09671861,1.2511286,7140.657143,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,60,274.75,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,2,12,NPK+Fence,Poaceae,LOLIUM MULTIFLORUM,5,2.760983246,40.66376947,-28.62980274,1065.921,0.11,2691.2854,37.28522,199.21367,3086.094,64.18181,21929.971,1196.0139,12.785537,8.014086,11.061553,14.033799,0.06902035,3.840337,9690.190909,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,65,466,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,2,15,NK,Poaceae,LOLIUM MULTIFLORUM,5,2.932593071,41.69083168,-28.44677419,698.147,0.084,3256.2884,217.50649,454.6795,9271.981,153.5903,12657.059,3294.79475,119.935315,7.727376,23.778215,19.1030655,0.07544634,3.767966,8311.27381,1,0,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,18,184.85,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,2,20,Fence,Poaceae,LOLIUM MULTIFLORUM,5,2.616268467,41.52033193,-28.42026197,377.483,0.044,3461.5224,53.37396,96.45096,4129.9944,100.3746,25215.096,1890.6132,10.963356,10.68102,12.794388,22.0056,0.144282,4.450944,8579.159091,0,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,85,202.3,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,24,NPK,Poaceae,LOLIUM MULTIFLORUM,5,2.691379015,44.13390105,-27.31860321,1474.368,0.108,1489.6408,72.94472,446.9368,6147.052,72.41,13298.932,3408.3944,71.98668,6.425552,18.534732,34.984056,0.1064984,1.1910888,13651.55556,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,55,554.9,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,25,K,Poaceae,LOLIUM MULTIFLORUM,5,4.030419041,45.5711693,-27.74981333,809.773,0.105,1895.6106,61.62156,127.64466,11757.798,68.38182,26110.188,4597.398,35.3808,12.547548,33.21162,52.83954,0.02596698,1.4992614,7712.12381,0,0,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,65,218.6,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,26,NPK+Fence,Poaceae,LOLIUM MULTIFLORUM,5,1.172771672,43.96414591,-27.38456036,1901.464,0.187,3907.1,21.881955,19.86475,4528.285,101.69435,20878.84,2326.7,24.98349,12.17347,23.0036,14.050195,0.18692468,3.4681,10168.25668,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,40,174.8,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,27,NP,Poaceae,LOLIUM MULTIFLORUM,5,2.074954116,43.63099311,-26.85011041,3172.123,0.225,3911.41075,92.839105,236.283405,5124.914,115.532615,20330.898,4361.062,13.0543195,9.081845,17.0423375,30.5696235,0.07571905,6.2107385,14098.32444,1,1,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,5,601.7,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,28,Fence,Poaceae,LOLIUM MULTIFLORUM,5,2.005917433,42.02422022,-28.2876968,657.579,0.073,1422.5871,70.84572,510.7531,5326.035,120.07215,24300.166,6611.847,32.996205,7.840932,14.030478,66.64372,0.04424706,1.5457057,9007.931507,0,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,45,378.85,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,29,PK,Poaceae,LOLIUM MULTIFLORUM,5,2.40311159,43.40849754,-28.35640334,791.273,0.077,2986.82505,264.3669,203.5929,7585.8975,129.036225,15905.424,5065.947,657.6615,7.16265,37.7645295,62.20653,0.092004,3.3056715,10276.27273,0,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,90,567.45,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,30,NK,Poaceae,LOLIUM MULTIFLORUM,4,3.737816837,43.67195375,-27.58660014,643.999,0.09,1079.9591,37.68721,157.43035,5015.4995,135.98838,8714.3485,1458.578,27.3701725,6.511197,10.799591,36.50812,0.1349403,2.2206195,7155.544444,1,0,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,35,282.75,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,1,NP,Poaceae,TAENIATHERUM CAPUT-MEDUSAE,5,4.627083576,46.73378887,-27.53954669,309.352,0.046,1483.614,111.73968,41.429178,3950.208,92.72016,14449.806,2210.562,50.58918,9.04113,19.696176,30.60954,0.0489204,1.0604754,6725.043478,1,1,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,60,281.65,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,2,PK,Poaceae,TAENIATHERUM CAPUT-MEDUSAE,5,2.500849274,45.79406516,-27.15284917,171.554,0.027,1360.5704,232.56114,87.64644,4494.364,76.46338,13041.266,1615.9416,27.243118,7.246792,17.922492,23.467514,0.10479098,0.5800816,6353.851852,0,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,35,242.2,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,5,NPK,Poaceae,TAENIATHERUM CAPUT-MEDUSAE,4,3.785557784,45.27672425,-27.9079078,288.593,0.041,2293.6584,107.22304,296.06328,3142.432,124.2936,18265.952,2285.2816,22.343416,8.041728,29.74896,24.652696,0.10124608,4.998912,7038.853659,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,8,411.5,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,6,Fence,Poaceae,TAENIATHERUM CAPUT-MEDUSAE,5,2.334281158,46.13738507,-27.26411193,182.685,0.025,1334.3688,108.47514,231.04605,3977.268,71.58621,15304.638,1267.6965,27.785508,5.509116,15.459207,25.582323,0.06893316,1.1117433,7307.4,0,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,65,210.25,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,7,N,Poaceae,TAENIATHERUM CAPUT-MEDUSAE,5,3.638517794,43.97795823,-27.82010679,319.781,0.033,1209.2301,153.55617,147.09111,4593.711,82.50648,17741.532,1621.1028,27.280794,8.813592,22.704675,32.3253,0.103353,1.730613,9690.333333,1,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,55,472.25,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,21,P,Poaceae,TAENIATHERUM CAPUT-MEDUSAE,5,4.78094408,46.47204739,-27.57431098,298.79,0.054,2935.27755,99.515505,363.929805,6447.7125,109.738905,14438.229,1622.2677,51.07053,14.2593195,12.356373,35.17779,0.13778355,3.559602,5533.148148,0,1,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,16,164.15,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,22,Control,Poaceae,TAENIATHERUM CAPUT-MEDUSAE,5,3.450556671,45.7512612,-26.7327636,198.951,0.035,945.195,100.901625,50.393625,6528.525,55.060125,9609.7875,3287.1375,100.947375,9.0607875,8.3928375,42.524625,0.06793875,2.6100375,5684.314286,0,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,20,123,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,30,NK,Poaceae,TAENIATHERUM CAPUT-MEDUSAE,4,3.690853939,45.60109089,-26.67424699,200.725,0.035,2066.592,97.5612,30.93048,3881.7,96.5124,15490.32,2316.708,24.04944,7.94808,24.795,26.05356,0.0691752,2.2572,5735,1,0,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,20,282.75,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,1,NP,Poaceae,VULPIA MYUROS,5,1.021479124,45.37668523,-27.37413918,184.99,0.02,967.5016,69.93058,16.92674,5602.161,65.73293,7635.185,2249.7135,160.80403,5.441062,24.185271,43.99591,0.1288792,0.8992047,9249.5,1,1,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,20,281.65,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,1,8,K,Poaceae,VULPIA MYUROS,5,1.663203675,45.8317047,-27.88112871,112.429,0.013,1192.4966,86.48121,431.94775,2486.04835,88.4519,9784.705,649.18195,21.1986665,8.409805,9.9382355,16.0061275,0.18446575,3.932214,8648.384615,0,0,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,92,252.9,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,2,13,N,Poaceae,VULPIA MYUROS,5,2.142163689,46.8487244,-27.24318794,75.291,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8365.666667,1,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,5,433.4,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,2,14,NPK,Poaceae,VULPIA MYUROS,5,2.652596896,51.88909086,-27.45755401,62.819,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8974.142857,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,15,418.2,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,2,16,Control,Poaceae,VULPIA MYUROS,5,1.302882993,46.03872529,-27.51497043,83.121,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9235.666667,0,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,60,230.3,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,2,17,PK,Poaceae,VULPIA MYUROS,5,2.105346354,44.92655115,-27.97290357,154.629,0.023,3061.9795,34.82075,233.23163,9419.5745,121.04142,46277.9,5429.7905,41.29067,16.592649,23.574771,75.12296,0.053983395,0.87231595,6723,0,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,65,111.05,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,2,18,NP,Poaceae,VULPIA MYUROS,5,2.535919092,46.24350989,-26.84418421,66.081,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7342.333333,1,1,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,55,305.05,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,21,P,Poaceae,VULPIA MYUROS,5,1.60798919,45.02170201,-26.46386101,113.258,0.014,3445.1555,44.68235,983.4619,5274.093,203.76052,27455.447,4317.418,34.287232,6.924076,20.601152,45.80785,0.07626388,3.059109,8089.857143,0,1,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,31,164.15,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,23,N,Poaceae,VULPIA MYUROS,5,3.362012006,50.06556325,-26.24932738,1552.449,0.168,2072.74455,55.040985,854.1225,7802.4645,161.928315,17998.6905,7041.519,29.2642335,16.2105795,18.6952995,68.840055,3.2172687,2.546838,9240.767857,1,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,30,318,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,26,NPK+Fence,Poaceae,VULPIA MYUROS,5,4.281515165,45.77317377,-27.10191138,352.225,0.032,2882.677,47.93838,342.53632,4763.066,84.60102,26503.484,1919.2936,13.093486,10.392144,13.438572,28.066262,0.07202846,3.54977,11007.03125,1,1,1,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,15,174.8,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,27,NP,Poaceae,VULPIA MYUROS,5,4.180148306,46.90158469,-26.96879212,185.193,0.016,2889.39675,170.108,85.667505,10152.701,243.0191,9862.5615,3455.496,154.951945,6.068933,22.3887345,19.7316675,0.053032265,3.3616915,11574.5625,1,1,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,4,601.7,824.4414635,14.20505952,774.3769166,0.5443
mcla.us,-122.4064063,38.86427212,2011,3,28,Fence,Poaceae,VULPIA MYUROS,5,1.533104493,46.82997816,-28.40634455,103.403,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11489.22222,0,0,0,no,2008,Mclaughlin UCNRS,North America,US,Pacific Coast (North America),annual grassland,ANNUAL,NULL,C3,65,378.85,824.4414635,14.20505952,774.3769166,0.5443
mtca.au,117.610853,-31.782138,2011,2,11,P,Asteraceae,ACTINOBOLE ULIGINOSUM,5,NA,NA,NA,34.99,0.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833.0952381,0,1,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,30,210.635,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,2,15,PK,Asteraceae,ACTINOBOLE ULIGINOSUM,5,NA,NA,NA,287.896,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9596.533333,0,1,1,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,60,291.9,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,2,16,Control,Asteraceae,ACTINOBOLE ULIGINOSUM,5,NA,NA,NA,411.281,0.0048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8568.354167,0,0,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,40,232.9,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,2,17,NP,Asteraceae,ACTINOBOLE ULIGINOSUM,5,NA,NA,NA,332.013,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9222.583333,1,1,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,50,288.1,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,2,19,NPK,Asteraceae,ACTINOBOLE ULIGINOSUM,5,NA,NA,NA,427.94,0.0059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7253.220339,1,1,1,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,30,161.7,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,3,23,P,Asteraceae,ACTINOBOLE ULIGINOSUM,5,NA,NA,NA,291.396,0.0035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8325.6,0,1,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,35,196.1,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,4,34,PK,Asteraceae,ACTINOBOLE ULIGINOSUM,5,NA,NA,NA,326.17,0.0047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6939.787234,0,1,1,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,12,209.95,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,2,18,NPK+Fence,Asteraceae,ARCTOTHECA CALENDULA,5,4.151563949,38.09394347,-29.28392001,23496.061,NA,7662.424,41.3770896,21886.38496,51244.4152,580.93684,28538.62,9892.34576,1918.73352,7.7171556,475.070288,383.433952,0.830200184,NA,NA,1,1,1,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,15,362.35,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,1,8,Control,Asteraceae,BRACHYSCOME IBERIDIFOLIA,5,3.863945815,46.33347711,-28.29573573,64.288,0.0024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2678.666667,0,0,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,30,147.55,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,1,9,Fence,Asteraceae,BRACHYSCOME IBERIDIFOLIA,5,4.034672639,47.27515037,-29.67275627,48.097,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8016.166667,0,0,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,25,22.85,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,3,26,N,Asteraceae,BRACHYSCOME IBERIDIFOLIA,5,NA,NA,NA,112.506,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18751,1,0,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,15,144.6,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,4,31,K,Asteraceae,BRACHYSCOME IBERIDIFOLIA,5,NA,NA,NA,82.122,0.0014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5865.857143,0,0,1,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,20,93.25,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,4,40,Fence,Asteraceae,BRACHYSCOME IBERIDIFOLIA,5,2.035027689,50.57619386,-29.90746144,64.25,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5354.166667,0,0,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,15,154.55,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,1,4,PK,Asteraceae,ERYMOPHYLLUM TENELLUM,5,NA,NA,NA,121.023,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7119,0,1,1,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,10,132.4,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,2,13,N,Asteraceae,ERYMOPHYLLUM TENELLUM,5,NA,NA,NA,57.234,0.0021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2725.428571,1,0,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,30,175.5,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,2,17,NP,Asteraceae,ERYMOPHYLLUM TENELLUM,5,NA,NA,NA,79.893,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6145.615385,1,1,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,20,288.1,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,2,20,Fence,Asteraceae,ERYMOPHYLLUM TENELLUM,5,NA,NA,NA,95.686,0.0051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1876.196078,0,0,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,20,195.9,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,3,25,NK,Asteraceae,ERYMOPHYLLUM TENELLUM,5,NA,NA,NA,36.3,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12100,1,0,1,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,25,115.3,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,3,28,NP,Asteraceae,ERYMOPHYLLUM TENELLUM,5,NA,NA,NA,151.357,0.0022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6879.863636,1,1,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,NA,181.15,306.5731709,17.58184524,1183.049272,0.148
mtca.au,117.610853,-31.782138,2011,4,32,N,Asteraceae,PODOLEPIS LESSONII,6,2.943562549,47.14196117,-31.03374906,1202.938,0.0178,791.419896,67.035924,8923.03776,15281.55072,146.1590568,14148.25704,1827.22392,2342.01456,12.0400668,123.1914744,128.69766,0.362427696,NA,6758.078652,1,0,0,no,2009,Mt. Caroline,Australia,AU,Australia,savanna,ANNUAL,HERB,NULL,20,147.65,306.5731709,17.58184524,1183.049272,0.148
