,site_code,year,precip,PET,SPEI_12,SPEI_6,SPEI_24,SPEI_12.class,SPEI_6.class,SPEI_24.class,precip.mean,PET.mean
2410,ethamc.au,1917,469.3,2146.100048,1.821510116,1.805660663,1.051787334,2,2,1,231.8463416,2232.624428
2411,ethamc.au,1918,269.4,2172.400022,0.952710772,1.045479609,1.73802582,1,1,2,231.8463416,2232.624428
2412,ethamc.au,1919,182.8,2322.900047,-0.846342441,-0.462129684,0.089895336,-1,0,0,231.8463416,2232.624428
2413,ethamc.au,1920,240.4,2298.100025,-0.088117034,0.392441064,-0.709250218,0,0,-1,231.8463416,2232.624428
2414,ethamc.au,1921,353.4,2067.400048,1.711442386,1.444581232,1.195403656,2,2,1,231.8463416,2232.624428
2415,ethamc.au,1922,172.600001,2283.40003,-0.562430905,-1.52438678,1.013955195,0,-2,1,231.8463416,2232.624428
2416,ethamc.au,1923,133,2311.80003,-1.241280506,-1.356612148,-1.198338021,-1,-2,-1,231.8463416,2232.624428
2417,ethamc.au,1924,121.6,2229.000056,-0.530427767,-0.664895092,-1.180328781,0,0,-1,231.8463416,2232.624428
2418,ethamc.au,1925,190.7,2234.600012,0.025539682,0.410378764,-0.462404436,0,0,0,231.8463416,2232.624428
2419,ethamc.au,1926,134.5,2348.600033,-1.620176491,-1.618368214,-1.030494682,-2,-2,-1,231.8463416,2232.624428
2420,ethamc.au,1927,118.5,2319.300021,-1.475221273,-1.237182167,-1.851044495,-2,-1,-2,231.8463416,2232.624428
2421,ethamc.au,1928,42,2334.300034,-2.555135141,-1.923996991,-2.249386204,-2,-2,-2,231.8463416,2232.624428
2422,ethamc.au,1929,111.8,2325.900018,-1.62017633,-0.883196418,-2.316894843,-2,-1,-2,231.8463416,2232.624428
2423,ethamc.au,1930,116.4,2252.099996,-0.802823514,-0.633877057,-1.514683087,-1,0,-2,231.8463416,2232.624428
2424,ethamc.au,1931,179.3,2238.600035,-0.101563296,-0.542691441,-0.694319782,0,0,-1,231.8463416,2232.624428
2425,ethamc.au,1932,131.2,2285.699978,-0.990796636,-1.330363639,-0.794639468,-1,-2,-1,231.8463416,2232.624428
2426,ethamc.au,1933,194,2292.100039,-0.443964063,-1.249646087,-1.00172469,0,-1,-1,231.8463416,2232.624428
2427,ethamc.au,1934,219.200001,2156.900029,0.761092454,0.5028371,0.125377006,1,0,0,231.8463416,2232.624428
2428,ethamc.au,1935,120.3,2243.300038,-0.678927274,-1.523230739,0.003251968,-1,-2,0,231.8463416,2232.624428
2429,ethamc.au,1936,231,2237.30001,0.313774524,0.255521453,-0.346936854,0,0,0,231.8463416,2232.624428
2430,ethamc.au,1937,195.3,2262.300094,-0.167042233,-0.600868052,-0.059675376,0,0,0,231.8463416,2232.624428
2431,ethamc.au,1938,120.7,2281.900043,-1.059033878,-0.862332249,-0.871535758,-1,-1,-1,231.8463416,2232.624428
2432,ethamc.au,1939,227.3,2226.50006,0.364676989,0.390803874,-0.510468756,0,0,0,231.8463416,2232.624428
2433,ethamc.au,1940,354.8,2105.500022,1.592835489,1.151022049,1.265500734,2,1,1,231.8463416,2232.624428
2434,ethamc.au,1941,237.7,2195.400063,0.640602174,1.2226892,1.392389783,0,1,2,231.8463416,2232.624428
2435,ethamc.au,1942,141.6,2308.700044,-1.119647065,-1.284831897,-0.323468718,-1,-2,0,231.8463416,2232.624428
2436,ethamc.au,1943,213.000001,2303.600035,-0.375420067,-0.503847171,-1.028897081,0,0,-1,231.8463416,2232.624428
2437,ethamc.au,1944,210.8,2255.000068,0.023112935,-0.100371982,-0.375694725,0,0,0,231.8463416,2232.624428
2438,ethamc.au,1945,154.4,2241.70005,-0.34560626,-0.354067124,-0.358430753,0,0,0,231.8463416,2232.624428
2439,ethamc.au,1946,202.000001,2175.800055,0.537840799,0.606004149,0.001265254,0,0,0,231.8463416,2232.624428
2440,ethamc.au,1947,139.4,2283.700063,-0.888157972,-0.195750038,-0.288634307,-1,0,0,231.8463416,2232.624428
2441,ethamc.au,1948,170.7,2203.400012,0.114692005,-0.717593506,-0.598495848,0,-1,0,231.8463416,2232.624428
2442,ethamc.au,1949,264.7,2155.300032,1.016248122,1.310698315,0.633375786,1,2,0,231.8463416,2232.624428
2443,ethamc.au,1950,247.800001,2085.200048,1.26306704,1.256065537,1.333499905,1,1,2,231.8463416,2232.624428
2444,ethamc.au,1951,350.400001,2092.000024,1.623256387,1.221082701,1.739978442,2,1,2,231.8463416,2232.624428
2445,ethamc.au,1952,103.4,2316.000052,-1.603685058,-1.577676268,0.50152231,-2,-2,0,231.8463416,2232.624428
2446,ethamc.au,1953,388.1,2123.499999,1.64358951,1.598861617,0.528459756,2,2,0,231.8463416,2232.624428
2447,ethamc.au,1954,126.4,2230.900046,-0.503295219,-0.480866189,0.959434969,0,0,1,231.8463416,2232.624428
2448,ethamc.au,1955,240.2,2173.100051,0.788878314,0.710211908,0.117623689,1,1,0,231.8463416,2232.624428
2449,ethamc.au,1956,377.7,2167.300033,1.454436022,0.527719629,1.350209079,2,0,2,231.8463416,2232.624428
2450,ethamc.au,1957,308.6,2167.700047,1.167133808,0.288925867,1.56111988,1,0,2,231.8463416,2232.624428
2451,ethamc.au,1958,154,2301.100043,-0.916181369,-0.883196624,0.266308545,-1,-1,0,231.8463416,2232.624428
2452,ethamc.au,1959,177.3,2228.800031,-0.036538008,-0.348975516,-0.713516912,0,0,-1,231.8463416,2232.624428
2453,ethamc.au,1960,167.6,2231.600023,-0.14137993,-0.75653386,-0.275152498,0,-1,0,231.8463416,2232.624428
2454,ethamc.au,1961,161,2183.300032,0.19497288,-0.248250831,-0.125324735,0,0,0,231.8463416,2232.624428
2455,ethamc.au,1962,169.3,2213.800075,0.020684601,0.376022156,-0.027123223,0,0,0,231.8463416,2232.624428
2456,ethamc.au,1963,166.1,2213.30001,-0.001258815,-0.408343624,-0.152797128,0,0,0,231.8463416,2232.624428
2457,ethamc.au,1964,108.2,2242.900011,-0.792974872,-0.690661601,-0.62454943,-1,-1,0,231.8463416,2232.624428
2458,ethamc.au,1965,100,2271.500046,-1.165166396,-1.725970557,-1.286063616,-1,-2,-2,231.8463416,2232.624428
2459,ethamc.au,1966,182.6,2283.500059,-0.469827909,-0.040267479,-1.107101465,0,0,-1,231.8463416,2232.624428
2460,ethamc.au,1967,255.4,2179.300045,0.839841253,0.428187305,0.178312242,1,0,0,231.8463416,2232.624428
2461,ethamc.au,1968,136.7,2295.800042,-1.037577718,-0.680989208,-0.108593491,-1,-1,0,231.8463416,2232.624428
2462,ethamc.au,1969,196.3,2241.300035,0.016633369,-1.416136438,-0.742859832,0,-2,-1,231.8463416,2232.624428
2463,ethamc.au,1970,181.300001,2299.800037,-0.635660808,-0.605118379,-0.52687573,0,0,0,231.8463416,2232.624428
2464,ethamc.au,1971,223.2,2241.600042,0.224455716,0.634198123,-0.386695202,0,0,0,231.8463416,2232.624428
2465,ethamc.au,1972,226.8,2277.300045,-0.028297486,0.070571859,-0.037619386,0,0,0,231.8463416,2232.624428
2466,ethamc.au,1973,151,2291.000035,-0.845349968,-0.03553879,-0.670336614,-1,0,-1,231.8463416,2232.624428
2467,ethamc.au,1974,607,2028.300023,2.389353084,2.570539201,1.782623889,2,2,2,231.8463416,2232.624428
2468,ethamc.au,1975,321.2,2211.500023,1.01775512,0.618662872,2.290724202,1,0,2,231.8463416,2232.624428
2469,ethamc.au,1976,413.7,2100.700032,1.792263427,1.826105529,1.744120493,2,2,2,231.8463416,2232.624428
2470,ethamc.au,1977,386.3,2148.100055,1.554764132,1.667490064,2.031114409,2,2,2,231.8463416,2232.624428
2471,ethamc.au,1978,211.2,2304.800026,-0.402707935,-0.002612533,0.902066069,0,0,1,231.8463416,2232.624428
2472,ethamc.au,1979,390,2138.700042,1.599581298,0.728612063,0.950645795,2,1,1,231.8463416,2232.624428
2473,ethamc.au,1980,210.9,2310.200035,-0.455030457,-0.620015689,0.929634339,0,0,1,231.8463416,2232.624428
2474,ethamc.au,1981,185.200001,2242.50002,-0.084764096,0.304206921,-0.49037912,0,0,0,231.8463416,2232.624428
2475,ethamc.au,1982,227.2,2191.300019,0.600385126,0.288926186,0.194542058,0,0,0,231.8463416,2232.624428
2476,ethamc.au,1983,194.800001,2259.400033,-0.146497032,0.437043759,0.15961871,0,0,0,231.8463416,2232.624428
2477,ethamc.au,1984,280.2,2160.100025,1.069140507,1.259731836,0.543559916,1,1,0,231.8463416,2232.624428
2478,ethamc.au,1985,173.6,2235.500055,-0.12353118,-0.815279801,0.555155961,0,-1,0,231.8463416,2232.624428
2479,ethamc.au,1986,131.4,2292.600022,-1.059033661,-1.195342252,-0.844301644,-1,-1,-1,231.8463416,2232.624428
2480,ethamc.au,1987,287.9,2162.300018,1.095657939,0.356179477,0.126345338,1,0,0,231.8463416,2232.624428
2481,ethamc.au,1988,218.6,2212.700018,0.400559832,0.652547241,0.852450349,0,0,1,231.8463416,2232.624428
2482,ethamc.au,1989,161.9,2177.400038,0.246159124,0.352857169,0.250369192,0,0,0,231.8463416,2232.624428
2483,ethamc.au,1990,185.4,2138.90004,0.666550329,0.561497169,0.436252274,0,0,0,231.8463416,2232.624428
2484,ethamc.au,1991,348.300001,2141.000032,1.442780341,1.265475961,1.2771565,2,1,1,231.8463416,2232.624428
2485,ethamc.au,1992,198.4,2296.700042,-0.445806617,0.303360276,0.764771939,0,0,1,231.8463416,2232.624428
2486,ethamc.au,1993,245.8,2140.400025,0.996020457,0.662753931,0.32801605,1,0,0,231.8463416,2232.624428
2487,ethamc.au,1994,192.200001,2187.700014,0.390766198,0.15734457,0.768339531,0,0,1,231.8463416,2232.624428
2488,ethamc.au,1995,166.7,2218.700036,-0.040666585,0.384245022,0.068377663,0,0,0,231.8463416,2232.624428
2489,ethamc.au,1996,213.900001,2216.500023,0.340439571,-0.040267433,0.033452708,0,0,0,231.8463416,2232.624428
2490,ethamc.au,1997,331.3,2223.700031,1.00717682,0.958921382,0.74885547,1,1,1,231.8463416,2232.624428
2491,ethamc.au,1998,215,2247.200036,0.11860673,0.205094093,0.627949702,0,0,0,231.8463416,2232.624428
2492,ethamc.au,1999,206.3,2207.900074,0.347594269,-0.040267648,0.135049374,0,0,0,231.8463416,2232.624428
2493,ethamc.au,2000,319.1,2177.500039,1.170325797,1.552523929,0.88476243,1,2,1,231.8463416,2232.624428
2494,ethamc.au,2001,271.4,2189.400041,0.872465223,0.955170008,1.179965724,1,1,1,231.8463416,2232.624428
2495,ethamc.au,2002,172.7,2268.900031,-0.426497744,-0.308431162,0.228699026,0,0,0,231.8463416,2232.624428
2496,ethamc.au,2003,162.5,2322.900017,-1.050852502,0.051272964,-1.023037832,-1,0,-1,231.8463416,2232.624428
2497,ethamc.au,2004,180.5,2262.200045,-0.295506951,0.016995776,-0.945731854,0,0,-1,231.8463416,2232.624428
2498,ethamc.au,2005,109.300001,2317.000027,-1.550070877,-1.296201017,-1.197279077,-2,-2,-1,231.8463416,2232.624428
2499,ethamc.au,2006,232.5,2225.900049,0.405440489,0.283813091,-0.726852663,0,0,-1,231.8463416,2232.624428
2500,ethamc.au,2007,179.8,2283.200074,-0.493043976,0.076979553,-0.178846443,0,0,0,231.8463416,2232.624428
2501,ethamc.au,2008,69.4,2269.300054,-1.465512712,-0.949368847,-1.270763701,-2,-1,-1,231.8463416,2232.624428
2502,ethamc.au,2009,356.9,2224.700053,1.1268968,1.614674054,-0.031619189,1,2,0,231.8463416,2232.624428
2503,ethamc.au,2010,307.4,2240.600023,0.787154335,1.479473422,1.097218698,1,2,1,231.8463416,2232.624428
2504,ethamc.au,2011,423.7,2095.600029,1.83532288,1.675841587,1.675113451,2,2,2,231.8463416,2232.624428
2505,ethamc.au,2012,200.4,2270.500051,-0.193759086,0.17689073,1.290304074,0,0,2,231.8463416,2232.624428
2506,ethamc.au,2013,121.800001,2399.700087,-2.367861662,-1.920405439,-1.505299558,-2,-2,-2,231.8463416,2232.624428
2507,ethamc.au,2014,207.5,2366.100042,-1.032478305,-0.043107442,-1.961513244,-1,0,-2,231.8463416,2232.624428
2508,ethamc.au,2015,238.2,2341.100042,-0.48839125,0.461830045,-1.049130571,0,0,-1,231.8463416,2232.624428
2509,ethamc.au,2016,176.4,2328.000046,-0.961461146,-0.241280783,-1.0118501,-1,0,-1,231.8463416,2232.624428
2510,ethass.au,1903,215.3,2244.300032,0.143530102,0.62533456,-0.719384314,0,0,-1,231.8463416,2232.624428
2511,ethass.au,1904,429.6,2078.300045,1.898731566,2.088019823,1.481084585,2,2,2,231.8463416,2232.624428
2512,ethass.au,1905,142.6,2199.400047,-0.080578083,-1.249646323,1.400950169,0,-1,2,231.8463416,2232.624428
2513,ethass.au,1906,181.2,2237.100023,-0.073056307,-0.374482836,-0.260657759,0,0,0,231.8463416,2232.624428
2514,ethass.au,1907,259.2,2290.600054,0.124858853,0.406313056,-0.130403624,0,0,0,231.8463416,2232.624428
2515,ethass.au,1908,377.5,2192.100025,1.35755359,1.61798111,0.937028834,2,2,1,231.8463416,2232.624428
2516,ethass.au,1909,163.4,2245.60005,-0.299954584,-0.921745879,0.741660292,0,-1,1,231.8463416,2232.624428
2517,ethass.au,1910,208.2,2214.100061,0.316671429,0.214726304,-0.134469682,0,0,0,231.8463416,2232.624428
2518,ethass.au,1911,153.1,2265.900019,-0.581352232,-0.647765522,-0.291748174,0,0,0,231.8463416,2232.624428
2519,ethass.au,1912,214.6,2311.100057,-0.429251256,-0.550067526,-0.770614533,0,0,-1,231.8463416,2232.624428
2520,ethass.au,1913,243.9,2274.800064,0.128759182,0.028150758,-0.3370215,0,0,0,231.8463416,2232.624428
2521,ethass.au,1914,140.4,2359.700061,-1.67764595,-1.533639228,-0.988932403,-2,-2,-1,231.8463416,2232.624428
2522,ethass.au,1915,148.9,2360.400056,-1.591615096,-1.686092479,-1.93240613,-2,-2,-2,231.8463416,2232.624428
2523,ethass.au,1916,273.3,2410.600071,-0.818614632,-0.29230754,-1.509470829,-1,0,-2,231.8463416,2232.624428
2524,ethass.au,1917,469.3,2146.100048,1.821510116,1.805660663,1.051787334,2,2,1,231.8463416,2232.624428
2525,ethass.au,1918,269.4,2172.400022,0.952710772,1.045479609,1.73802582,1,1,2,231.8463416,2232.624428
2526,ethass.au,1919,182.8,2322.900047,-0.846342441,-0.462129684,0.089895336,-1,0,0,231.8463416,2232.624428
2527,ethass.au,1920,240.4,2298.100025,-0.088117034,0.392441064,-0.709250218,0,0,-1,231.8463416,2232.624428
2528,ethass.au,1921,353.4,2067.400048,1.711442386,1.444581232,1.195403656,2,2,1,231.8463416,2232.624428
2529,ethass.au,1922,172.600001,2283.40003,-0.562430905,-1.52438678,1.013955195,0,-2,1,231.8463416,2232.624428
2530,ethass.au,1923,133,2311.80003,-1.241280506,-1.356612148,-1.198338021,-1,-2,-1,231.8463416,2232.624428
2531,ethass.au,1924,121.6,2229.000056,-0.530427767,-0.664895092,-1.180328781,0,0,-1,231.8463416,2232.624428
2532,ethass.au,1925,190.7,2234.600012,0.025539682,0.410378764,-0.462404436,0,0,0,231.8463416,2232.624428
2533,ethass.au,1926,134.5,2348.600033,-1.620176491,-1.618368214,-1.030494682,-2,-2,-1,231.8463416,2232.624428
2534,ethass.au,1927,118.5,2319.300021,-1.475221273,-1.237182167,-1.851044495,-2,-1,-2,231.8463416,2232.624428
2535,ethass.au,1928,42,2334.300034,-2.555135141,-1.923996991,-2.249386204,-2,-2,-2,231.8463416,2232.624428
2536,ethass.au,1929,111.8,2325.900018,-1.62017633,-0.883196418,-2.316894843,-2,-1,-2,231.8463416,2232.624428
2537,ethass.au,1930,116.4,2252.099996,-0.802823514,-0.633877057,-1.514683087,-1,0,-2,231.8463416,2232.624428
2538,ethass.au,1931,179.3,2238.600035,-0.101563296,-0.542691441,-0.694319782,0,0,-1,231.8463416,2232.624428
2539,ethass.au,1932,131.2,2285.699978,-0.990796636,-1.330363639,-0.794639468,-1,-2,-1,231.8463416,2232.624428
2540,ethass.au,1933,194,2292.100039,-0.443964063,-1.249646087,-1.00172469,0,-1,-1,231.8463416,2232.624428
2541,ethass.au,1934,219.200001,2156.900029,0.761092454,0.5028371,0.125377006,1,0,0,231.8463416,2232.624428
2542,ethass.au,1935,120.3,2243.300038,-0.678927274,-1.523230739,0.003251968,-1,-2,0,231.8463416,2232.624428
2543,ethass.au,1936,231,2237.30001,0.313774524,0.255521453,-0.346936854,0,0,0,231.8463416,2232.624428
2544,ethass.au,1937,195.3,2262.300094,-0.167042233,-0.600868052,-0.059675376,0,0,0,231.8463416,2232.624428
2545,ethass.au,1938,120.7,2281.900043,-1.059033878,-0.862332249,-0.871535758,-1,-1,-1,231.8463416,2232.624428
2546,ethass.au,1939,227.3,2226.50006,0.364676989,0.390803874,-0.510468756,0,0,0,231.8463416,2232.624428
2547,ethass.au,1940,354.8,2105.500022,1.592835489,1.151022049,1.265500734,2,1,1,231.8463416,2232.624428
2548,ethass.au,1941,237.7,2195.400063,0.640602174,1.2226892,1.392389783,0,1,2,231.8463416,2232.624428
2549,ethass.au,1942,141.6,2308.700044,-1.119647065,-1.284831897,-0.323468718,-1,-2,0,231.8463416,2232.624428
2550,ethass.au,1943,213.000001,2303.600035,-0.375420067,-0.503847171,-1.028897081,0,0,-1,231.8463416,2232.624428
2551,ethass.au,1944,210.8,2255.000068,0.023112935,-0.100371982,-0.375694725,0,0,0,231.8463416,2232.624428
2552,ethass.au,1945,154.4,2241.70005,-0.34560626,-0.354067124,-0.358430753,0,0,0,231.8463416,2232.624428
2553,ethass.au,1946,202.000001,2175.800055,0.537840799,0.606004149,0.001265254,0,0,0,231.8463416,2232.624428
2554,ethass.au,1947,139.4,2283.700063,-0.888157972,-0.195750038,-0.288634307,-1,0,0,231.8463416,2232.624428
2555,ethass.au,1948,170.7,2203.400012,0.114692005,-0.717593506,-0.598495848,0,-1,0,231.8463416,2232.624428
2556,ethass.au,1949,264.7,2155.300032,1.016248122,1.310698315,0.633375786,1,2,0,231.8463416,2232.624428
2557,ethass.au,1950,247.800001,2085.200048,1.26306704,1.256065537,1.333499905,1,1,2,231.8463416,2232.624428
2558,ethass.au,1951,350.400001,2092.000024,1.623256387,1.221082701,1.739978442,2,1,2,231.8463416,2232.624428
2559,ethass.au,1952,103.4,2316.000052,-1.603685058,-1.577676268,0.50152231,-2,-2,0,231.8463416,2232.624428
2560,ethass.au,1953,388.1,2123.499999,1.64358951,1.598861617,0.528459756,2,2,0,231.8463416,2232.624428
2561,ethass.au,1954,126.4,2230.900046,-0.503295219,-0.480866189,0.959434969,0,0,1,231.8463416,2232.624428
2562,ethass.au,1955,240.2,2173.100051,0.788878314,0.710211908,0.117623689,1,1,0,231.8463416,2232.624428
2563,ethass.au,1956,377.7,2167.300033,1.454436022,0.527719629,1.350209079,2,0,2,231.8463416,2232.624428
2564,ethass.au,1957,308.6,2167.700047,1.167133808,0.288925867,1.56111988,1,0,2,231.8463416,2232.624428
2565,ethass.au,1958,154,2301.100043,-0.916181369,-0.883196624,0.266308545,-1,-1,0,231.8463416,2232.624428
2566,ethass.au,1959,177.3,2228.800031,-0.036538008,-0.348975516,-0.713516912,0,0,-1,231.8463416,2232.624428
2567,ethass.au,1960,167.6,2231.600023,-0.14137993,-0.75653386,-0.275152498,0,-1,0,231.8463416,2232.624428
2568,ethass.au,1961,161,2183.300032,0.19497288,-0.248250831,-0.125324735,0,0,0,231.8463416,2232.624428
2569,ethass.au,1962,169.3,2213.800075,0.020684601,0.376022156,-0.027123223,0,0,0,231.8463416,2232.624428
2570,ethass.au,1963,166.1,2213.30001,-0.001258815,-0.408343624,-0.152797128,0,0,0,231.8463416,2232.624428
2571,ethass.au,1964,108.2,2242.900011,-0.792974872,-0.690661601,-0.62454943,-1,-1,0,231.8463416,2232.624428
2572,ethass.au,1965,100,2271.500046,-1.165166396,-1.725970557,-1.286063616,-1,-2,-2,231.8463416,2232.624428
2573,ethass.au,1966,182.6,2283.500059,-0.469827909,-0.040267479,-1.107101465,0,0,-1,231.8463416,2232.624428
2574,ethass.au,1967,255.4,2179.300045,0.839841253,0.428187305,0.178312242,1,0,0,231.8463416,2232.624428
2575,ethass.au,1968,136.7,2295.800042,-1.037577718,-0.680989208,-0.108593491,-1,-1,0,231.8463416,2232.624428
2576,ethass.au,1969,196.3,2241.300035,0.016633369,-1.416136438,-0.742859832,0,-2,-1,231.8463416,2232.624428
2577,ethass.au,1970,181.300001,2299.800037,-0.635660808,-0.605118379,-0.52687573,0,0,0,231.8463416,2232.624428
2578,ethass.au,1971,223.2,2241.600042,0.224455716,0.634198123,-0.386695202,0,0,0,231.8463416,2232.624428
2579,ethass.au,1972,226.8,2277.300045,-0.028297486,0.070571859,-0.037619386,0,0,0,231.8463416,2232.624428
2580,ethass.au,1973,151,2291.000035,-0.845349968,-0.03553879,-0.670336614,-1,0,-1,231.8463416,2232.624428
2581,ethass.au,1974,607,2028.300023,2.389353084,2.570539201,1.782623889,2,2,2,231.8463416,2232.624428
2582,ethass.au,1975,321.2,2211.500023,1.01775512,0.618662872,2.290724202,1,0,2,231.8463416,2232.624428
2583,ethass.au,1976,413.7,2100.700032,1.792263427,1.826105529,1.744120493,2,2,2,231.8463416,2232.624428
2584,ethass.au,1977,386.3,2148.100055,1.554764132,1.667490064,2.031114409,2,2,2,231.8463416,2232.624428
2585,ethass.au,1978,211.2,2304.800026,-0.402707935,-0.002612533,0.902066069,0,0,1,231.8463416,2232.624428
2586,ethass.au,1979,390,2138.700042,1.599581298,0.728612063,0.950645795,2,1,1,231.8463416,2232.624428
2587,ethass.au,1980,210.9,2310.200035,-0.455030457,-0.620015689,0.929634339,0,0,1,231.8463416,2232.624428
2588,ethass.au,1981,185.200001,2242.50002,-0.084764096,0.304206921,-0.49037912,0,0,0,231.8463416,2232.624428
2589,ethass.au,1982,227.2,2191.300019,0.600385126,0.288926186,0.194542058,0,0,0,231.8463416,2232.624428
2590,ethass.au,1983,194.800001,2259.400033,-0.146497032,0.437043759,0.15961871,0,0,0,231.8463416,2232.624428
2591,ethass.au,1984,280.2,2160.100025,1.069140507,1.259731836,0.543559916,1,1,0,231.8463416,2232.624428
2592,ethass.au,1985,173.6,2235.500055,-0.12353118,-0.815279801,0.555155961,0,-1,0,231.8463416,2232.624428
2593,ethass.au,1986,131.4,2292.600022,-1.059033661,-1.195342252,-0.844301644,-1,-1,-1,231.8463416,2232.624428
2594,ethass.au,1987,287.9,2162.300018,1.095657939,0.356179477,0.126345338,1,0,0,231.8463416,2232.624428
2595,ethass.au,1988,218.6,2212.700018,0.400559832,0.652547241,0.852450349,0,0,1,231.8463416,2232.624428
2596,ethass.au,1989,161.9,2177.400038,0.246159124,0.352857169,0.250369192,0,0,0,231.8463416,2232.624428
2597,ethass.au,1990,185.4,2138.90004,0.666550329,0.561497169,0.436252274,0,0,0,231.8463416,2232.624428
2598,ethass.au,1991,348.300001,2141.000032,1.442780341,1.265475961,1.2771565,2,1,1,231.8463416,2232.624428
2599,ethass.au,1992,198.4,2296.700042,-0.445806617,0.303360276,0.764771939,0,0,1,231.8463416,2232.624428
2600,ethass.au,1993,245.8,2140.400025,0.996020457,0.662753931,0.32801605,1,0,0,231.8463416,2232.624428
2601,ethass.au,1994,192.200001,2187.700014,0.390766198,0.15734457,0.768339531,0,0,1,231.8463416,2232.624428
2602,ethass.au,1995,166.7,2218.700036,-0.040666585,0.384245022,0.068377663,0,0,0,231.8463416,2232.624428
2603,ethass.au,1996,213.900001,2216.500023,0.340439571,-0.040267433,0.033452708,0,0,0,231.8463416,2232.624428
2604,ethass.au,1997,331.3,2223.700031,1.00717682,0.958921382,0.74885547,1,1,1,231.8463416,2232.624428
2605,ethass.au,1998,215,2247.200036,0.11860673,0.205094093,0.627949702,0,0,0,231.8463416,2232.624428
2606,ethass.au,1999,206.3,2207.900074,0.347594269,-0.040267648,0.135049374,0,0,0,231.8463416,2232.624428
2607,ethass.au,2000,319.1,2177.500039,1.170325797,1.552523929,0.88476243,1,2,1,231.8463416,2232.624428
2608,ethass.au,2001,271.4,2189.400041,0.872465223,0.955170008,1.179965724,1,1,1,231.8463416,2232.624428
2609,ethass.au,2002,172.7,2268.900031,-0.426497744,-0.308431162,0.228699026,0,0,0,231.8463416,2232.624428
2610,ethass.au,2003,162.5,2322.900017,-1.050852502,0.051272964,-1.023037832,-1,0,-1,231.8463416,2232.624428
2611,ethass.au,2004,180.5,2262.200045,-0.295506951,0.016995776,-0.945731854,0,0,-1,231.8463416,2232.624428
2612,ethass.au,2005,109.300001,2317.000027,-1.550070877,-1.296201017,-1.197279077,-2,-2,-1,231.8463416,2232.624428
2613,ethass.au,2006,232.5,2225.900049,0.405440489,0.283813091,-0.726852663,0,0,-1,231.8463416,2232.624428
2614,ethass.au,2007,179.8,2283.200074,-0.493043976,0.076979553,-0.178846443,0,0,0,231.8463416,2232.624428
2615,ethass.au,2008,69.4,2269.300054,-1.465512712,-0.949368847,-1.270763701,-2,-1,-1,231.8463416,2232.624428
2616,ethass.au,2009,356.9,2224.700053,1.1268968,1.614674054,-0.031619189,1,2,0,231.8463416,2232.624428
2617,ethass.au,2010,307.4,2240.600023,0.787154335,1.479473422,1.097218698,1,2,1,231.8463416,2232.624428
2618,ethass.au,2011,423.7,2095.600029,1.83532288,1.675841587,1.675113451,2,2,2,231.8463416,2232.624428
2619,ethass.au,2012,200.4,2270.500051,-0.193759086,0.17689073,1.290304074,0,0,2,231.8463416,2232.624428
2620,ethass.au,2013,121.800001,2399.700087,-2.367861662,-1.920405439,-1.505299558,-2,-2,-2,231.8463416,2232.624428
2621,ethass.au,2014,207.5,2366.100042,-1.032478305,-0.043107442,-1.961513244,-1,0,-2,231.8463416,2232.624428
2622,ethass.au,2015,238.2,2341.100042,-0.48839125,0.461830045,-1.049130571,0,0,-1,231.8463416,2232.624428
2623,ethass.au,2016,176.4,2328.000046,-0.961461146,-0.241280783,-1.0118501,-1,0,-1,231.8463416,2232.624428
2624,fnly.us,1903,1335.7,812.5000097,0.732969017,-0.135963942,0.948284315,1,0,1,1231.765854,887.0634273
2625,fnly.us,1904,1531.6,850.4000295,1.367794157,1.154061252,1.405800923,2,1,2,1231.765854,887.0634273
2626,fnly.us,1905,1040.4,900.4000145,-0.998849652,-0.352186661,0.378182553,-1,0,0,1231.765854,887.0634273
2627,fnly.us,1906,1155.1,876.3000106,-0.388312044,-0.237196805,-0.954428196,0,0,-1,1231.765854,887.0634273
2628,fnly.us,1907,1413.4,878.400019,0.783846298,0.38643793,0.354997083,1,0,0,1231.765854,887.0634273
2629,fnly.us,1908,1221.2,911.0000113,-0.243036813,-0.037585691,0.452611196,0,0,0,1231.765854,887.0634273
2630,fnly.us,1909,1194.1,851.7000322,-0.092793609,-1.238824663,-0.171745452,0,-1,0,1231.765854,887.0634273
2631,fnly.us,1910,1227.6,886.6000183,-0.099340671,-1.559136311,-0.068649913,0,-2,0,1231.765854,887.0634273
2632,fnly.us,1911,1104.9,856.1000139,-0.525263197,-1.126771608,-0.383497662,0,-1,0,1231.765854,887.0634273
2633,fnly.us,1912,1334.4,810.500022,0.736001465,1.026067686,0.224334698,1,1,0,1231.765854,887.0634273
2634,fnly.us,1913,1283.6,806.4000184,0.529984074,1.012454708,0.90418699,0,1,1,1231.765854,887.0634273
2635,fnly.us,1914,1257.7,898.4000192,-0.013723973,-0.635596957,0.425769067,0,0,0,1231.765854,887.0634273
2636,fnly.us,1915,1058.7,840.0000091,-0.660271994,-0.544560299,-0.423365889,0,0,0,1231.765854,887.0634273
2637,fnly.us,1916,1634.6,793.600024,1.909313094,1.945301295,1.058740547,2,2,1,1231.765854,887.0634273
2638,fnly.us,1917,1080.7,801.000007,-0.384172348,0.743525302,1.210873565,0,1,1,1231.765854,887.0634273
